,2021 Demand,Annual Surplus,Output/Cap,Market Surplus
6780,14784,-979,0.6246958637469586,621.0
6781,14492,-473,0.6063191789092373,572.0
6782,14529,-549,0.5926324173636002,352.0
6783,14843,-731,0.617643484952813,406.0
6784,15054,-673,0.6346031746031746,938.0
6785,14900,-462,0.6056675706481154,510.0
6786,14788,-388,0.5933658083971236,560.0
6787,14456,-397,0.5792347625456643,607.0
6788,13872,-338,0.5664891534184353,595.0
6789,13228,-226,0.56411356368458,1237.0
6790,12508,-397,0.5592611395321592,1813.0
6791,11914,-370,0.5518187519598621,2164.0
6792,11467,-194,0.5213079603323506,2148.0
6793,11190,-198,0.5186406873274011,2332.0
6794,11003,-194,0.5116911364872213,2171.0
6795,10831,-21,0.5202734192947025,2565.0
6796,10891,17,0.5111482937079264,2245.0
6797,11316,-19,0.5120339048952136,1853.0
6798,12002,27,0.51858924395947,1305.0
6799,12554,-176,0.5141810815022596,644.0
6800,13034,-414,0.5335131121272522,617.0
6801,13620,-986,0.5473341441406097,331.0
6802,13663,-937,0.5538619897858189,327.0
6803,14235,-1473,0.6080906148867314,797.0
6804,14166,-1532,0.6128101557991922,702.0
6805,14251,-1689,0.6059380309036486,729.0
6806,14600,-2057,0.6147600289412333,694.0
6807,15443,-2339,0.633968253968254,533.0
6808,15789,-1855,0.6392958412098299,444.0
6809,15732,-1540,0.6439981021666931,556.0
6810,15790,-1601,0.6534064027755875,783.0
6811,15408,-1613,0.6272017923362175,829.0
6812,14632,-1280,0.5866508295336986,679.0
6813,13729,-987,0.5610799251537022,964.0
6814,12852,-770,0.55581163094415,1618.0
6815,12193,-777,0.5522201375859912,1935.0
6816,11664,-674,0.5470078581503123,1910.0
6817,11316,-552,0.5324562785567984,2202.0
6818,11136,-460,0.5300698751668368,2367.0
6819,11141,-467,0.5249806351665376,2414.0
6820,11741,-984,0.5216330324979664,1726.0
6821,13362,-2181,0.5655711802812451,956.0
6822,14591,-2747,0.6102874670651618,928.0
6823,14840,-2635,0.6199655226453534,984.0
6824,14955,-2307,0.6151143033673154,974.0
6825,15136,-2196,0.6514354252108644,1701.0
6826,15483,-2298,0.674198509404945,1614.0
6827,15826,-2573,0.6651229639092942,834.0
6828,15801,-2581,0.6722508416825539,772.0
6829,15680,-2517,0.6814184397163121,1134.0
6830,15786,-2250,0.6619895452580278,1057.0
6831,16293,-2251,0.6786358998508751,1000.0
6832,17054,-2651,0.7066381156316917,766.0
6833,17241,-2986,0.7123022279625444,407.0
6834,17312,-3152,0.7119284698232067,205.0
6835,16799,-3127,0.6930253401776257,212.0
6836,16063,-2846,0.682533748701973,369.0
6837,15005,-2621,0.6277814136125655,343.0
6838,13785,-2163,0.5916198136824393,631.0
6839,12900,-1836,0.5792788342800691,1173.0
6840,12299,-1488,0.552038626609442,1078.0
6841,11947,-1254,0.5530230823422154,1398.0
6842,11760,-1052,0.5585239605944231,1620.0
6843,11896,-1037,0.5509391246017106,1245.0
6844,12470,-1154,0.5599376395735896,819.0
6845,13797,-1206,0.5918082678163835,204.0
6846,15137,-1085,0.6410212982173857,2.0
6847,15925,-1218,0.6725272858538243,-89.0
6848,16016,-1318,0.699284842141985,20.0
6849,16223,-1622,0.6957734204793028,-255.0
6850,16013,-1482,0.6891534964277982,-97.0
6851,15998,-1542,0.6739084312810285,-116.0
6852,16239,-1900,0.6842239401919973,-131.0
6853,16158,-2073,0.6922626760857752,403.0
6854,16137,-2143,0.6927140102288925,387.0
6855,16622,-2123,0.7032663636749777,-65.0
6856,17116,-2027,0.7193905935721316,-306.0
6857,17280,-1731,0.7255569440255095,-442.0
6858,16824,-1053,0.7035180185970776,-406.0
6859,16523,-1181,0.6975586934331405,-122.0
6860,15771,-1295,0.6812339331619537,394.0
6861,14851,-1213,0.629456262799348,210.0
6862,13648,-864,0.5928039702233251,686.0
6863,12742,-739,0.5760946254409629,1139.0
6864,12340,-657,0.5715417326773952,1369.0
6865,12030,-674,0.5675494749173675,1535.0
6866,11819,-466,0.5726245290916702,1861.0
6867,11851,-253,0.5710632232097937,1770.0
6868,12369,-214,0.5756901904841822,1352.0
6869,13602,-329,0.5961289243760712,658.0
6870,14830,-304,0.6349708576186511,422.0
6871,15256,-530,0.6417141194563365,183.0
6872,15462,-1249,0.6626295364407864,76.0
6873,15649,-1575,0.6789223046891758,176.0
6874,15824,-1834,0.7031370863773099,538.0
6875,15884,-1869,0.6835475036865388,340.0
6876,15992,-1981,0.6801456577888809,71.0
6877,16209,-2102,0.7035831995267472,442.0
6878,16203,-1836,0.7033820073850285,560.0
6879,16747,-1846,0.7156591099916036,300.0
6880,16966,-1476,0.7220644942582313,74.0
6881,16761,-918,0.7092885542678284,8.0
6882,16661,-932,0.6967110218428321,-11.0
6883,16250,-1190,0.6876772901718672,235.0
6884,15732,-1346,0.6787991386226407,344.0
6885,14931,-1462,0.6541072640868975,485.0
6886,13886,-1333,0.608306844670481,467.0
6887,13066,-1240,0.5819064763260351,834.0
6888,12573,-974,0.5922733769327385,1102.0
6889,12152,-758,0.5847737340397812,1313.0
6890,12015,-724,0.5880169439713525,1450.0
6891,12103,-720,0.5946549835706462,1470.0
6892,12576,-581,0.5936977378751871,914.0
6893,13672,-517,0.6281762340359716,543.0
6894,15096,-624,0.6811954063760919,267.0
6895,15706,-693,0.7037993853280478,95.0
6896,15994,-679,0.71281915128988,115.0
6897,16117,-500,0.7182401061242538,126.0
6898,16084,-340,0.7130699356204251,87.0
6899,15961,-170,0.7196706720071206,210.0
6900,15951,-219,0.7082560706401766,91.0
6901,16116,-422,0.706581352833638,117.0
6902,16104,-394,0.7293696212485257,592.0
6903,16359,-294,0.73080792616246,348.0
6904,16630,-117,0.7539692896602723,703.0
6905,16598,-90,0.7484121840570318,724.0
6906,16429,-285,0.7386852521080709,741.0
6907,15840,-352,0.6997407895295967,627.0
6908,15111,-136,0.6367361993360928,426.0
6909,14449,-314,0.6082866374902859,423.0
6910,13392,-289,0.5941524827100675,955.0
6911,12747,-420,0.5916197093589798,1217.0
6912,11988,-99,0.5845633851024686,1675.0
6913,11598,46,0.5671978864837225,1713.0
6914,11513,195,0.5773796859708098,2056.0
6915,11487,155,0.5817958179581796,2230.0
6916,11627,530,0.5888484026777392,2271.0
6917,12060,1260,0.5835945008566295,1906.0
6918,12587,2052,0.5694371276897516,1465.0
6919,13230,2018,0.5735814545309953,1195.0
6920,14117,891,0.6020759858929144,906.0
6921,14516,200,0.638078078078078,1420.0
6922,14387,-46,0.6392116016344844,1569.0
6923,14264,-131,0.6289610594355983,1694.0
6924,14039,-84,0.6026729675847301,2285.0
6925,13963,-49,0.5695522607703911,1518.0
6926,13686,320,0.5715083175170258,1671.0
6927,14129,327,0.6050375939849624,1965.0
6928,14584,579,0.6148949713558243,1838.0
6929,14898,735,0.6104535377447112,1348.0
6930,14735,1367,0.623104586067549,2072.0
6931,14292,1286,0.6030336257309942,2207.0
6932,13762,1297,0.5865750219362387,2282.0
6933,13188,991,0.5801131354687041,2605.0
6934,12437,632,0.5526608360509931,2476.0
6935,11878,452,0.5460403086835993,2698.0
6936,11432,597,0.5440834824999048,2854.0
6937,11082,702,0.5420038535645472,2983.0
6938,10949,669,0.5331773550168764,2952.0
6939,10779,767,0.5288343558282208,3013.0
6940,10999,753,0.5287854589702639,2907.0
6941,11445,815,0.5507965827753406,2868.0
6942,12042,1149,0.5658437006509264,2649.0
6943,12511,1055,0.5800961463906334,2452.0
6944,13023,529,0.5727125443604382,1824.0
6945,13173,-30,0.5948837209302326,2175.0
6946,13352,-280,0.5776387982964356,1703.0
6947,13252,-205,0.5603678992800332,1614.0
6948,12969,-34,0.5538283322745787,1852.0
6949,12905,-162,0.5676091772746048,2211.0
6950,13294,-528,0.5805808441802723,2139.0
6951,13875,-567,0.5817010797499527,1479.0
6952,14738,-459,0.6145399322456291,1044.0
6953,15061,-161,0.618551490883645,850.0
6954,15303,-604,0.6306783065512979,1024.0
6955,14715,-226,0.6220345489443379,1489.0
6956,14064,-265,0.6102679407907063,2221.0
6957,13314,-256,0.5873939484946318,2333.0
6958,12324,-37,0.5606372237388281,2668.0
6959,11887,-285,0.5511419682828743,2640.0
6960,11569,-224,0.5379075350422056,2323.0
6961,11440,-509,0.5420174618023075,2466.0
6962,11475,-455,0.545893909626719,2418.0
6963,11517,-711,0.5501940339461409,2519.0
6964,12053,-1046,0.5676241653166858,2313.0
6965,13380,-2140,0.5974501992031872,1616.0
6966,14858,-3161,0.6630523731587561,1347.0
6967,15216,-2980,0.6687898089171974,1059.0
6968,15003,-2091,0.6721392016376663,1414.0
6969,14704,-1183,0.6652010810374733,1787.0
6970,14272,-267,0.6518509691769939,2139.0
6971,14131,43,0.6319482341934981,2081.0
6972,14043,268,0.6219063283208021,1838.0
6973,13947,240,0.6052387575336114,1719.0
6974,13974,179,0.6079940611080722,1587.0
6975,14596,-137,0.625188596839514,1150.0
6976,15549,-325,0.6733680513503694,1131.0
6977,16311,-1014,0.6897247026871323,450.0
6978,16450,-1370,0.7028733949558743,355.0
6979,15786,-1114,0.6766989883725811,335.0
6980,15192,-940,0.6774070138150903,744.0
6981,14127,-519,0.6393588225342581,990.0
6982,12996,-300,0.577178729689808,1071.0
6983,12302,-157,0.5432897789717914,1045.0
6984,11783,95,0.5436238902340598,1688.0
6985,11629,133,0.5515391132448461,2042.0
6986,11526,129,0.5568429551877271,2267.0
6987,11864,-55,0.5734623916112119,2355.0
6988,12478,-82,0.5844108614837563,1985.0
6989,13720,-110,0.6078818926223226,1350.0
6990,15103,-159,0.6470967481968006,956.0
6991,15289,438,0.6426955397543633,619.0
6992,14941,1113,0.6356283449358174,855.0
6993,14697,1514,0.6478627625922622,1278.0
6994,14375,1871,0.6367682162074686,1364.0
6995,14049,2037,0.6164542758675964,1334.0
6996,13898,2013,0.6134296946352699,1550.0
6997,13858,2029,0.6364575059571088,2168.0
6998,14051,1941,0.6297750382788269,1990.0
6999,14681,1710,0.6319169766986489,1455.0
7000,15649,1235,0.6570505241585876,1023.0
7001,16138,809,0.6684620223305551,865.0
7002,16165,381,0.6538012151425455,622.0
7003,15492,424,0.6393879680074186,1056.0
7004,14708,521,0.6121024937085335,1345.0
7005,13785,526,0.5769913509838728,1492.0
7006,12913,466,0.562044344231492,2043.0
7007,12079,685,0.5469323544834819,2523.0
7008,11631,812,0.5396249474850093,2498.0
7009,11416,922,0.5459699190127266,2741.0
7010,11472,652,0.5540046656298601,2777.0
7011,11644,521,0.5576505276225947,2730.0
7012,12137,520,0.5726994826775357,2476.0
7013,13331,497,0.5900543414519723,1762.0
7014,14597,643,0.6285971223021583,1480.0
7015,14861,839,0.6464027211960606,1482.0
7016,14613,1060,0.6456783739708046,1620.0
7017,14597,558,0.6694675574865763,1736.0
7018,14724,92,0.6558465663023304,1177.0
7019,14866,-129,0.640642435836123,1209.0
7020,14927,-209,0.6334349151066608,1078.0
7021,14790,-168,0.6198802957399366,1056.0
7022,14714,48,0.6131245397108415,1104.0
7023,15381,-160,0.6300827216590935,843.0
7024,15926,7,0.6527265594350726,712.0
7025,16271,102,0.6700051667262827,587.0
7026,16359,76,0.6697869977390821,527.0
7027,15870,-57,0.6495996875610233,763.0
7028,15088,6,0.6115721800116891,608.0
7029,14071,59,0.5808912239735357,855.0
7030,12988,216,0.5616758081456412,1451.0
7031,12135,316,0.5520441045152774,2084.0
7032,11873,177,0.5446530036443434,2026.0
7033,11691,54,0.5472983555207518,2287.0
7034,11600,0,0.5488224708551757,2429.0
7035,11659,143,0.5578068662799812,2574.0
7036,12117,239,0.5619372014720851,2236.0
7037,13321,212,0.5759622140682332,1434.0
7038,14771,139,0.6250491545418797,1124.0
7039,15321,410,0.6372822299651568,1140.0
7040,15713,246,0.6611080807293696,1255.0
7041,15923,54,0.6645026663575238,1273.0
7042,15815,144,0.6450939457202505,1180.0
7043,15422,195,0.6296464188576609,1246.0
7044,15072,428,0.6096626622531335,1320.0
7045,14975,145,0.6045500167280027,1288.0
7046,15338,-275,0.6342659681194962,1732.0
7047,15666,35,0.6393656230222255,1508.0
7048,15880,164,0.619181688544371,1054.0
7049,16042,168,0.6122302416603828,1008.0
7050,15995,352,0.6076242778689109,1044.0
7051,15758,0,0.5976990960734574,971.0
7052,15081,-145,0.5894388012391039,1283.0
7053,14032,129,0.5784461693258588,2065.0
7054,12855,358,0.5484679266895762,2467.0
7055,12479,59,0.5484643868438249,2629.0
7056,11892,337,0.5451731546556935,3079.0
7057,11720,358,0.539552566164644,3040.0
7058,11885,102,0.5460054277110673,2802.0
7059,11933,-49,0.5637400228050171,2899.0
7060,12470,-204,0.5691772885283893,2266.0
7061,13679,-233,0.5992351517989541,1677.0
7062,15046,-193,0.6304518355820521,1028.0
7063,15636,14,0.644018949861824,677.0
7064,15642,265,0.6552735923869945,884.0
7065,15483,503,0.6525194722619615,937.0
7066,15328,592,0.6442613817255651,861.0
7067,15206,609,0.6596854338630858,858.0
7068,14922,720,0.6545477055133707,939.0
7069,14735,904,0.6409150648923936,870.0
7070,14755,854,0.6409729640890788,845.0
7071,15297,674,0.6607408018478799,722.0
7072,15886,488,0.658930122874519,41.0
7073,16169,156,0.6662663574623158,-80.0
7074,16017,-33,0.6662664071881081,74.0
7075,15646,-5,0.6438856298970341,50.0
7076,14999,-39,0.6428747029418995,691.0
7077,14200,-161,0.5970816083944748,367.0
7078,13120,-1,0.5684965178205653,757.0
7079,12423,-69,0.5835643311015395,1261.0
7080,11964,4,0.5703798548868971,1400.0
7081,11795,-183,0.5559203513409798,1243.0
7082,11712,-243,0.564614198852445,1474.0
7083,11794,-302,0.5814940213431621,1774.0
7084,11945,-75,0.5960250686813187,1940.0
7085,12600,323,0.5950186479187208,1280.0
7086,13562,692,0.6017733230531996,487.0
7087,14161,549,0.6313936010307064,541.0
7088,14106,472,0.6372553218828971,772.0
7089,14274,100,0.6414076547649628,708.0
7090,14316,-142,0.6301510548162095,410.0
7091,14065,-21,0.6152175764285106,384.0
7092,13649,520,0.6018871117881018,576.0
7093,13567,670,0.598440792246102,634.0
7094,13859,536,0.611498481413355,436.0
7095,14279,706,0.6280638824835597,429.0
7096,14986,730,0.6433107354329357,7.0
7097,15435,327,0.6703536043730782,262.0
7098,15234,266,0.6613654824505152,236.0
7099,14790,142,0.6440388150301373,276.0
7100,14272,-9,0.6357249946455343,569.0
7101,13636,-169,0.6102739726027397,620.0
7102,12782,-324,0.5756863080475498,681.0
7103,12159,-449,0.5609870840817723,958.0
7104,11730,-201,0.5648619730365932,1468.0
7105,11474,-245,0.5501181235234559,1566.0
7106,11478,-308,0.5492028361818108,1922.0
7107,11487,-263,0.5532412153019804,2006.0
7108,11697,-260,0.5539819376026273,1798.0
7109,12322,-355,0.5721311475409836,1638.0
7110,13009,-131,0.5869618696186962,1307.0
7111,13234,281,0.6062940501557121,1562.0
7112,13367,584,0.5978109940374091,1271.0
7113,13352,782,0.6053188028627196,1534.0
7114,13359,798,0.6216139381878731,1947.0
7115,13338,806,0.636164339071127,2332.0
7116,13396,775,0.6463309352517985,2326.0
7117,13712,214,0.6343940141424108,1719.0
7118,13893,242,0.6261954603291877,1363.0
7119,14469,335,0.6115424111727255,419.0
7120,15037,384,0.6480302345643512,738.0
7121,15514,188,0.658919776954699,675.0
7122,15288,211,0.649016459253312,879.0
7123,14681,347,0.6325884912003163,1314.0
7124,13937,450,0.600130163470005,1739.0
7125,13137,637,0.5841229096674342,2337.0
7126,12359,648,0.5463398253861652,2284.0
7127,11829,564,0.5551527510290397,2872.0
7128,11596,286,0.5524635721796605,3115.0
7129,11592,1,0.5487407850914943,3072.0
7130,11507,59,0.5445588727367364,3140.0
7131,11781,-217,0.5469507008395281,3008.0
7132,12360,-772,0.5666028848984398,3038.0
7133,13571,-1424,0.583006344200374,2327.0
7134,15275,-2526,0.6555517490769289,1947.0
7135,15856,-2577,0.674852804462349,1566.0
7136,15847,-2100,0.6761237460755035,1812.0
7137,16152,-2177,0.6771315390026286,2138.0
7138,16402,-2208,0.6999256505576208,2426.0
7139,16269,-1913,0.6933258762117822,2326.0
7140,16141,-1857,0.7008068130883012,2621.0
7141,16087,-1870,0.6825208085612366,2281.0
7142,16033,-1690,0.6754318123227636,2307.0
7143,16484,-1570,0.6879802919439644,2227.0
7144,16871,-1112,0.7022492490292329,2299.0
7145,16854,-593,0.6950711938663746,2184.0
7146,16292,-444,0.6723404255319149,2194.0
7147,15806,-473,0.6405787688532871,1947.0
7148,15131,-352,0.6282421790333068,2260.0
7149,14242,-199,0.6086231884057971,2556.0
7150,13159,-56,0.5795128679806889,2806.0
7151,12619,128,0.569812422450916,2995.0
7152,12252,129,0.5583437431111764,2945.0
7153,12184,-61,0.5573927806894515,2918.0
7154,12147,-110,0.5556627221129947,2832.0
7155,12314,-164,0.5648569935030991,2814.0
7156,12902,30,0.597371295145558,2960.0
7157,14075,89,0.6118014761259226,2172.0
7158,15451,121,0.6464521452145214,1786.0
7159,16138,156,0.6474441541235786,1455.0
7160,16262,265,0.651784073788263,1475.0
7161,16267,444,0.6648158971361777,1933.0
7162,16260,598,0.6625429553264605,2056.0
7163,16082,857,0.6472261223314253,1896.0
7164,16004,790,0.6410108719130247,1802.0
7165,15957,592,0.6491784375900836,2059.0
7166,16002,599,0.6564448127995387,2215.0
7167,16517,393,0.6616187232809216,1745.0
7168,16983,370,0.6725203606748109,1514.0
7169,16997,530,0.6712063677523002,1386.0
7170,16698,373,0.6482816984325558,921.0
7171,16372,-15,0.625502711876914,581.0
7172,15701,-97,0.6271009965789083,1163.0
7173,14701,89,0.6070167530613778,1459.0
7174,13523,316,0.5857702399513253,1881.0
7175,12822,328,0.604090692880926,2418.0
7176,12470,343,0.5996872870143928,2488.0
7177,12380,271,0.5769458128078818,2260.0
7178,12263,284,0.5783639903063049,2295.0
7179,12418,283,0.5883900805358424,2340.0
7180,12848,336,0.5967729019859065,2057.0
7181,14166,102,0.6185906444489059,1240.0
7182,15521,49,0.6578957972357659,806.0
7183,15913,174,0.66801799975676,565.0
7184,15653,516,0.6649210408801202,726.0
7185,15044,1130,0.6506058272885683,1011.0
7186,14822,1374,0.6466452635428943,1090.0
7187,14657,1666,0.637166707188589,1067.0
7188,14611,1862,0.6291506182850193,907.0
7189,14506,1941,0.6304912708079577,1023.0
7190,14679,1893,0.6481941447127326,1240.0
7191,15208,2021,0.6561339048785466,864.0
7192,15793,1886,0.6778575507873053,824.0
7193,16252,1303,0.6924356114378423,820.0
7194,16249,897,0.6980873766861284,1088.0
7195,15732,940,0.6815984015984016,1325.0
7196,15053,921,0.6480240992508621,1296.0
7197,14253,764,0.6040355569540592,1104.0
7198,13488,491,0.5825223435948361,1177.0
7199,12810,453,0.5504010064475546,1190.0
7200,12078,691,0.5468646992670726,2024.0
7201,11792,687,0.5382510546117889,2371.0
7202,11914,549,0.5352027740087442,2286.0
7203,11977,601,0.5475958292701223,2623.0
7204,12484,583,0.5393216268947921,1890.0
7205,13803,439,0.569443395513934,1277.0
7206,15236,520,0.6052759588400374,940.0
7207,15396,868,0.6079934807571211,1018.0
7208,15207,949,0.6277054667162514,1672.0
7209,14913,870,0.6207567964731815,1984.0
7210,14838,290,0.6203829117399422,2109.0
7211,14602,153,0.59625845339606,1621.0
7212,14368,171,0.5917869936112855,1657.0
7213,14098,282,0.5848146921349968,1792.0
7214,14236,355,0.5816382627817482,1634.0
7215,14989,253,0.5881665022110149,1105.0
7216,15867,377,0.611698250728863,918.0
7217,16215,622,0.6176353718888848,883.0
7218,16171,594,0.614625215393452,950.0
7219,15803,483,0.6023593020398132,1354.0
7220,15317,277,0.5830382498334677,1313.0
7221,14348,359,0.5711028483232776,1933.0
7222,13444,310,0.5655132682821445,2262.0
7223,12808,132,0.540944797159152,2273.0
7224,12417,276,0.5372510539322576,2366.0
7225,12172,312,0.5289150460593655,2297.0
7226,11988,354,0.5226792864943575,2370.0
7227,12069,405,0.5231694503822325,2371.0
7228,12645,340,0.5229721451479226,1868.0
7229,13840,311,0.5402776773447104,1103.0
7230,15245,316,0.5789568996740312,740.0
7231,15751,333,0.5994664359362607,877.0
7232,15595,585,0.6075220116670894,1172.0
7233,15553,538,0.6061038011695906,1030.0
7234,15193,953,0.5967229865343211,1159.0
7235,14918,1151,0.5828223085017599,1144.0
7236,14872,982,0.5820241801201766,1207.0
7237,14724,1006,0.5750232658028491,1341.0
7238,14955,1084,0.5772931366260423,1245.0
7239,15526,822,0.5847172550547077,987.0
7240,15944,939,0.6032174400672928,1267.0
7241,15982,1217,0.597836672231497,1207.0
7242,15598,1159,0.5831887878998127,1213.0
7243,15301,1004,0.5863969305894663,1511.0
7244,14761,830,0.5914057575120824,2126.0
7245,13979,790,0.5763461402391565,2312.0
7246,13095,666,0.5507861242825056,2354.0
7247,12456,573,0.5375237260914002,2270.0
7248,12119,790,0.5346079739143323,2309.0
7249,11890,829,0.530233077667734,2351.0
7250,11761,820,0.5210193938940996,2182.0
7251,11776,885,0.5247118504979671,2291.0
7252,11963,1305,0.5361076651253712,2298.0
7253,12609,1953,0.544644206073425,1811.0
7254,13471,2573,0.5551411827384124,1117.0
7255,14227,2410,0.5652207088626913,588.0
7256,14945,1539,0.5861844871745862,389.0
7257,15287,869,0.6004826846460313,388.0
7258,15626,33,0.6105665328805187,195.0
7259,15456,35,0.6104315986288563,215.0
7260,15283,-30,0.597662053327078,4.0
7261,15222,-135,0.6036269430051814,156.0
7262,15242,136,0.6068691897778988,360.0
7263,15547,516,0.6207757746039179,361.0
7264,15986,957,0.6298716544060103,111.0
7265,15854,1576,0.6222805848457528,21.0
7266,15290,1883,0.6116052188222387,320.0
7267,14803,1887,0.5976984499765148,467.0
7268,14304,1779,0.5835686274509804,577.0
7269,13685,1672,0.5574796909054884,383.0
7270,12935,1439,0.5263241609670749,301.0
7271,12306,1327,0.522248427672956,980.0
7272,11955,1250,0.5137657671730386,1201.0
7273,11691,1397,0.5160510200101416,1539.0
7274,11601,1286,0.5141220927967587,1596.0
7275,11543,1363,0.5022882407694694,1408.0
7276,11645,1565,0.5142246404974737,1586.0
7277,12095,1730,0.5287093397433412,1542.0
7278,12624,1999,0.5344218209757972,1287.0
7279,13256,1847,0.5486174763214177,1109.0
7280,13847,1075,0.5607426650366748,831.0
7281,14220,402,0.5725095531761947,912.0
7282,14193,151,0.5376550128348819,678.0
7283,13841,227,0.5297400446460718,872.0
7284,13485,255,0.5284860487321852,1459.0
7285,13368,352,0.5360581918947004,2108.0
7286,13844,25,0.5429408722634028,1904.0
7287,14637,-115,0.5476683222958058,1241.0
7288,15106,256,0.5607887987800652,1075.0
7289,14817,975,0.5442135080713969,1129.0
7290,14372,831,0.5426555484284797,1702.0
7291,14174,498,0.5480849361645388,2268.0
7292,13768,461,0.552176088044022,2789.0
7293,13000,605,0.5203810149449828,2843.0
7294,12331,506,0.4923401311237769,2613.0
7295,11889,301,0.47845699691532056,2536.0
7296,11808,-8,0.4987368056757224,2603.0
7297,11638,-76,0.49909071833251734,2633.0
7298,11605,-273,0.49233844103930713,2436.0
7299,11751,-490,0.4974437985853351,2455.0
7300,12418,-1178,0.5264940379595004,2506.0
7301,13654,-2253,0.5419282036815009,1714.0
7302,15202,-3174,0.5671836446951004,889.0
7303,15590,-2886,0.5670311007324064,436.0
7304,15112,-1579,0.5663232682060391,830.0
7305,14561,-352,0.5661247959111237,1389.0
7306,14451,149,0.5762100024532997,1990.0
7307,14505,405,0.5690592431010006,1930.0
7308,14628,424,0.5738893299734199,1997.0
7309,14796,151,0.5806844265145719,1901.0
7310,15130,-335,0.5973159128026699,1694.0
7311,15959,-920,0.5989620361154557,891.0
7312,16809,-878,0.611328125,93.0
7313,17328,-520,0.6292163699761424,-185.0
7314,16994,-505,0.6209431396331826,-100.0
7315,16215,-244,0.5980598750181659,246.0
7316,15633,-64,0.5761152013858813,330.0
7317,14872,-59,0.5707939826048005,419.0
7318,13911,-30,0.5512938491552251,1066.0
7319,13181,-96,0.5433692284997788,1553.0
7320,12825,-259,0.5335304990757855,1607.0
7321,12528,-216,0.5253234342840342,1765.0
7322,12742,-376,0.5306863217156191,1586.0
7323,12877,-568,0.5537821987974166,2043.0
7324,13297,-558,0.547798066595059,1493.0
7325,14391,-932,0.5641727044211149,871.0
7326,15968,-1061,0.6177213309566251,666.0
7327,16270,-198,0.6320499016076931,753.0
7328,16164,-51,0.6436194198106118,964.0
7329,15542,507,0.6466881704298252,1700.0
7330,15355,482,0.6396798465624078,1988.0
7331,15301,248,0.6233986158150493,1633.0
7332,15379,-110,0.640500109994867,2090.0
7333,15365,20,0.6429018366520667,2102.0
7334,15500,219,0.63956256509448,1694.0
7335,16209,76,0.6500339187457601,1039.0
7336,16873,433,0.6567169797116724,574.0
7337,17154,930,0.6712117217220988,666.0
7338,17175,615,0.6634560906515581,390.0
7339,16713,414,0.646322202166065,474.0
7340,15996,491,0.6167384384946639,474.0
7341,15043,902,0.5802755728620638,455.0
7342,14009,637,0.5695242386692201,1158.0
7343,13391,387,0.5726482867566856,1834.0
7344,13185,87,0.5636006348726476,1729.0
7345,12832,-3,0.5688188378275731,2145.0
7346,12829,71,0.5695766892279454,2066.0
7347,13008,-349,0.5831349358728208,2178.0
7348,13332,-473,0.5889591852480518,1935.0
7349,14801,-1506,0.6236763508009775,1278.0
7350,16352,-1772,0.704178055447091,1682.0
7351,16706,-916,0.701441504448848,1347.0
7352,16466,-333,0.7024809687216503,1344.0
7353,15897,286,0.674964550181188,1239.0
7354,15414,746,0.6496159694335062,1248.0
7355,15114,1102,0.635375686518911,1198.0
7356,15065,1129,0.6465877573342709,1487.0
7357,15523,662,0.6574161179052994,1249.0
7358,15913,122,0.6705900940042657,1065.0
7359,16553,-304,0.6799667497921862,625.0
7360,17342,-446,0.7236485409025674,810.0
7361,17639,-25,0.7372166473433814,801.0
7362,17516,5,0.7170437285154688,423.0
7363,17177,-305,0.6974428967122958,197.0
7364,16387,-1,0.6653167602245389,206.0
7365,15451,174,0.6252858805119769,133.0
7366,14371,232,0.5824502247912653,139.0
7367,13650,-178,0.5820812020460358,916.0
7368,13380,-292,0.5799075844486934,1178.0
7369,13206,-775,0.5759732771304729,1278.0
7370,13156,-695,0.57983260263053,1392.0
7371,13300,-1049,0.5839477145020524,1353.0
7372,13883,-1546,0.59335587825741,1031.0
7373,15118,-2295,0.6427234720286681,1024.0
7374,16701,-2542,0.7325343586387435,1208.0
7375,16903,-1707,0.7403543226545559,1192.0
7376,16669,-1645,0.7340986151395074,1301.0
7377,16293,-1615,0.7281404324189733,1253.0
7378,15801,-1394,0.6937623599208965,1038.0
7379,15624,-1497,0.6761309939598142,831.0
7380,15958,-1917,0.6780264702311086,794.0
7381,15815,-1859,0.6559564221994159,803.0
7382,16083,-2049,0.6476450349982205,294.0
7383,16677,-2056,0.6835186656076251,534.0
7384,17345,-1724,0.7375329131093912,1142.0
7385,17598,-1155,0.7566822485916337,1341.0
7386,17482,-955,0.74811294380766,1250.0
7387,17061,-1065,0.7210601947948267,1003.0
7388,16449,-936,0.6722437407658827,386.0
7389,15557,-641,0.6373858606802504,428.0
7390,14490,-770,0.596350015938795,476.0
7391,13746,-786,0.5712922085669968,618.0
7392,13339,-1014,0.5573314249363868,679.0
7393,13097,-1140,0.5491614339082744,721.0
7394,13000,-1266,0.555035685963521,998.0
7395,13013,-1378,0.5741912520762478,1506.0
7396,13609,-1933,0.5894553514882838,1283.0
7397,14813,-2574,0.6452367732212263,1456.0
7398,16411,-2782,0.6934506121478664,1091.0
7399,16755,-2241,0.7009402121504339,690.0
7400,16240,-1661,0.6955128205128205,1337.0
7401,15734,-1320,0.653710385942893,933.0
7402,15258,-741,0.6456050361389601,1356.0
7403,14907,-235,0.6281033153430995,1386.0
7404,14668,119,0.625411152757592,1684.0
