,Date Time,Market Demand,Ontario Demand,HOEP,Output,capability
6405,2021-09-24 22:00:00,15263,13419,8.61,15220.0,27528.0
6406,2021-09-24 23:00:00,14912,12519,2.16,14929.0,27808.0
6407,2021-09-24 00:00:00,14730,11703,0.0,14837.0,28099.0
6408,2021-09-25 01:00:00,14643,11331,0.0,14674.0,28074.0
6409,2021-09-25 02:00:00,14350,10981,0.0,14380.0,28062.0
6410,2021-09-25 03:00:00,14118,10697,0.0,14145.0,28352.0
6411,2021-09-25 04:00:00,14014,10600,0.0,14067.0,28502.0
6412,2021-09-25 05:00:00,14271,10824,0.0,14276.0,28557.0
6413,2021-09-25 06:00:00,14755,11322,0.0,14683.0,28523.0
6414,2021-09-25 07:00:00,15174,11893,0.0,15045.0,28318.0
6415,2021-09-25 08:00:00,15503,12505,5.81,15240.0,28186.0
6416,2021-09-25 09:00:00,15828,13009,6.29,15577.0,27937.0
6417,2021-09-25 10:00:00,15692,13351,3.34,15554.0,27736.0
6418,2021-09-25 11:00:00,15762,13549,4.32,15601.0,27595.0
6419,2021-09-25 12:00:00,16030,13744,3.35,15802.0,27750.0
6420,2021-09-25 13:00:00,16047,13537,5.88,15899.0,27676.0
6421,2021-09-25 14:00:00,16327,13554,9.54,16200.0,27665.0
6422,2021-09-25 15:00:00,16201,13495,5.72,16075.0,27417.0
6423,2021-09-25 16:00:00,16143,13897,7.26,15857.0,27601.0
6424,2021-09-25 17:00:00,16495,14415,30.04,16093.0,27503.0
6425,2021-09-25 18:00:00,16178,14494,51.74,15799.0,26466.0
6426,2021-09-25 19:00:00,16468,14662,25.19,15569.0,26194.0
6427,2021-09-25 20:00:00,15886,14235,10.17,15037.0,26397.0
6428,2021-09-25 21:00:00,15488,13622,4.59,15174.0,26631.0
6429,2021-09-25 22:00:00,15054,12762,2.58,14994.0,26768.0
6430,2021-09-25 23:00:00,14992,12016,3.63,14922.0,27466.0
6431,2021-09-25 00:00:00,14694,11371,3.45,14402.0,27217.0
6432,2021-09-26 01:00:00,14300,10998,0.0,14109.0,27391.0
6433,2021-09-26 02:00:00,14030,10713,0.0,13998.0,27571.0
6434,2021-09-26 03:00:00,13820,10498,0.0,13875.0,27775.0
6435,2021-09-26 04:00:00,13607,10426,0.0,13668.0,27756.0
6436,2021-09-26 05:00:00,12820,10572,-3.0,12954.0,27625.0
6437,2021-09-26 06:00:00,13633,10999,-0.04,13588.0,27523.0
6438,2021-09-26 07:00:00,14069,11456,0.0,13962.0,27110.0
6439,2021-09-26 08:00:00,14724,11910,8.23,14451.0,26779.0
6440,2021-09-26 09:00:00,14891,12175,13.37,14706.0,26399.0
6441,2021-09-26 10:00:00,14840,12316,10.38,14673.0,26542.0
6442,2021-09-26 11:00:00,14901,12461,12.81,14763.0,26638.0
6443,2021-09-26 12:00:00,14736,12584,10.47,14695.0,26747.0
6444,2021-09-26 13:00:00,15429,12875,27.98,15244.0,26651.0
6445,2021-09-26 14:00:00,15649,13126,36.36,15482.0,26654.0
6446,2021-09-26 15:00:00,15537,13274,15.18,15367.0,26760.0
6447,2021-09-26 16:00:00,15279,13698,16.73,15171.0,26657.0
6448,2021-09-26 17:00:00,15934,14450,41.13,15726.0,26499.0
6449,2021-09-26 18:00:00,15863,14675,29.75,15728.0,26545.0
6450,2021-09-26 19:00:00,15733,14724,2.35,15267.0,27042.0
6451,2021-09-26 20:00:00,15473,14298,0.0,14872.0,27430.0
6452,2021-09-26 21:00:00,15005,13738,0.0,15024.0,27523.0
6453,2021-09-26 22:00:00,14745,12960,0.4,14783.0,27343.0
6454,2021-09-26 23:00:00,14918,12338,4.94,14773.0,27249.0
6455,2021-09-26 00:00:00,14366,11515,0.0,14296.0,27282.0
6456,2021-09-27 01:00:00,14129,11311,0.0,13969.0,27392.0
6457,2021-09-27 02:00:00,13849,10989,0.0,13725.0,27565.0
6458,2021-09-27 03:00:00,13542,10873,-0.02,13498.0,27911.0
6459,2021-09-27 04:00:00,13658,10968,-0.08,13554.0,28326.0
6460,2021-09-27 05:00:00,14167,11490,0.0,14039.0,28458.0
6461,2021-09-27 06:00:00,15384,12680,0.47,15203.0,28414.0
6462,2021-09-27 07:00:00,16551,13946,29.1,16324.0,28056.0
6463,2021-09-27 08:00:00,16921,14644,22.3,16586.0,28133.0
6464,2021-09-27 09:00:00,17016,14833,10.54,16720.0,28209.0
6465,2021-09-27 10:00:00,17022,14914,12.87,16806.0,28023.0
6466,2021-09-27 11:00:00,16843,15127,21.92,16518.0,27704.0
6467,2021-09-27 12:00:00,16644,15087,30.13,16293.0,27049.0
6468,2021-09-27 13:00:00,16915,15333,41.2,16592.0,26812.0
6469,2021-09-27 14:00:00,17038,15415,33.3,16695.0,26706.0
6470,2021-09-27 15:00:00,17261,15700,41.83,16709.0,26553.0
6471,2021-09-27 16:00:00,17606,16261,40.65,16815.0,26263.0
6472,2021-09-27 17:00:00,17931,16760,53.69,16869.0,25907.0
6473,2021-09-27 18:00:00,18106,16877,54.21,16947.0,25666.0
6474,2021-09-27 19:00:00,17749,16845,41.96,16420.0,25670.0
6475,2021-09-27 20:00:00,17270,16331,39.32,16151.0,25850.0
6476,2021-09-27 21:00:00,16703,15317,35.5,15874.0,26146.0
6477,2021-09-27 22:00:00,16350,14353,37.89,15516.0,26120.0
6478,2021-09-27 23:00:00,15595,13432,37.56,14946.0,26199.0
6479,2021-09-27 00:00:00,14714,12661,29.55,14559.0,26091.0
6480,2021-09-28 01:00:00,14513,12278,27.33,14259.0,26089.0
6481,2021-09-28 02:00:00,14500,12035,32.67,14344.0,26048.0
6482,2021-09-28 03:00:00,14404,11887,19.72,14224.0,26032.0
6483,2021-09-28 04:00:00,14208,11717,14.37,14254.0,26121.0
6484,2021-09-28 05:00:00,13949,12108,7.3,13997.0,26189.0
6485,2021-09-28 06:00:00,14492,13062,7.96,14371.0,26397.0
6486,2021-09-28 07:00:00,15566,14035,30.45,14984.0,26444.0
6487,2021-09-28 08:00:00,16040,14502,37.07,15220.0,26233.0
6488,2021-09-28 09:00:00,15885,14310,39.85,15212.0,25820.0
6489,2021-09-28 10:00:00,15538,13979,13.8,14784.0,25756.0
6490,2021-09-28 11:00:00,15602,14110,39.65,14851.0,25755.0
6491,2021-09-28 12:00:00,15422,14216,9.52,14746.0,25660.0
6492,2021-09-28 13:00:00,15420,14156,8.84,14753.0,25403.0
6493,2021-09-28 14:00:00,15468,14167,15.78,14978.0,25413.0
6494,2021-09-28 15:00:00,15697,14285,34.33,15239.0,25549.0
6495,2021-09-28 16:00:00,16054,14794,33.7,15529.0,25870.0
6496,2021-09-28 17:00:00,16858,15727,60.42,15869.0,25733.0
6497,2021-09-28 18:00:00,16967,15817,45.51,15827.0,25653.0
6498,2021-09-28 19:00:00,17372,16194,72.33,15961.0,25617.0
6499,2021-09-28 20:00:00,16936,15867,51.86,15679.0,25587.0
6500,2021-09-28 21:00:00,16512,15120,50.31,15455.0,25651.0
6501,2021-09-28 22:00:00,15639,14155,23.02,14635.0,25652.0
6502,2021-09-28 23:00:00,14884,13165,13.76,14218.0,25727.0
6503,2021-09-28 00:00:00,14178,12354,20.43,14029.0,25753.0
6504,2021-09-29 01:00:00,14133,11966,39.54,14117.0,25699.0
6505,2021-09-29 02:00:00,14217,11783,46.45,14186.0,25604.0
6506,2021-09-29 03:00:00,14149,11691,37.52,14123.0,25546.0
6507,2021-09-29 04:00:00,14188,11779,43.27,14179.0,25491.0
6508,2021-09-29 05:00:00,13964,12245,31.55,14031.0,25458.0
6509,2021-09-29 06:00:00,14782,13456,55.22,14676.0,25411.0
6510,2021-09-29 07:00:00,15756,14583,98.15,15473.0,25263.0
6511,2021-09-29 08:00:00,16051,14922,284.48,15600.0,24728.0
6512,2021-09-29 09:00:00,15602,14793,306.65,15208.0,24293.0
6513,2021-09-29 10:00:00,15238,14529,47.59,14868.0,24375.0
6514,2021-09-29 11:00:00,15373,14563,49.4,15200.0,24518.0
6515,2021-09-29 12:00:00,15672,14545,47.87,15525.0,24778.0
6516,2021-09-29 13:00:00,15817,14536,48.47,15844.0,25115.0
6517,2021-09-29 14:00:00,16086,14708,49.33,15995.0,25146.0
6518,2021-09-29 15:00:00,16086,14779,48.95,15894.0,25525.0
6519,2021-09-29 16:00:00,16638,15243,40.08,16186.0,25577.0
6520,2021-09-29 17:00:00,16990,15850,46.34,16441.0,25799.0
6521,2021-09-29 18:00:00,17326,15823,50.4,16486.0,25314.0
6522,2021-09-29 19:00:00,17538,16238,51.62,16418.0,25681.0
6523,2021-09-29 20:00:00,17087,15889,47.53,16373.0,25928.0
6524,2021-09-29 21:00:00,16047,15023,42.89,15547.0,25996.0
6525,2021-09-29 22:00:00,15196,14091,30.26,14629.0,26061.0
6526,2021-09-29 23:00:00,14629,13206,49.93,14230.0,25989.0
6527,2021-09-29 00:00:00,14010,12227,34.4,13988.0,25864.0
6528,2021-09-30 01:00:00,13893,11916,13.68,13832.0,26185.0
6529,2021-09-30 02:00:00,13626,11675,10.22,13588.0,25960.0
6530,2021-09-30 03:00:00,13521,11562,10.19,13469.0,25901.0
6531,2021-09-30 04:00:00,13659,11702,14.36,13573.0,25787.0
6532,2021-09-30 05:00:00,13978,12167,7.69,13394.0,25816.0
6533,2021-09-30 06:00:00,15167,13245,36.64,14071.0,25700.0
6534,2021-09-30 07:00:00,16036,14330,48.81,15078.0,25666.0
6535,2021-09-30 08:00:00,16145,14676,47.85,14957.0,25619.0
6536,2021-09-30 09:00:00,15932,14465,38.49,14980.0,25529.0
6537,2021-09-30 10:00:00,15935,14526,43.22,15408.0,25496.0
6538,2021-09-30 11:00:00,16074,14650,32.63,15853.0,25508.0
6539,2021-09-30 12:00:00,15820,14394,14.39,15409.0,25533.0
6540,2021-09-30 13:00:00,15758,14373,39.57,15555.0,25553.0
6541,2021-09-30 14:00:00,15890,14356,37.56,15481.0,25641.0
6542,2021-09-30 15:00:00,16120,14515,48.44,15828.0,25753.0
6543,2021-09-30 16:00:00,16465,14933,44.82,16025.0,25743.0
6544,2021-09-30 17:00:00,16820,15468,50.58,15953.0,25740.0
6545,2021-09-30 18:00:00,16689,15613,47.83,15651.0,25092.0
6546,2021-09-30 19:00:00,17413,16224,53.64,16070.0,24544.0
6547,2021-09-30 20:00:00,16748,15807,52.53,15502.0,24702.0
6548,2021-09-30 21:00:00,16215,15091,49.78,15138.0,24829.0
6549,2021-09-30 22:00:00,15314,14121,48.52,14459.0,24271.0
6550,2021-09-30 23:00:00,14495,13097,31.78,13403.0,24265.0
6551,2021-09-30 00:00:00,13756,12410,31.17,12625.0,23549.0
6552,2021-10-01 01:00:00,13378,12202,111.11,12864.0,23524.0
6553,2021-10-01 02:00:00,13454,11910,40.86,12467.0,23958.0
6554,2021-10-01 03:00:00,13371,11973,44.63,12566.0,23906.0
6555,2021-10-01 04:00:00,13395,12090,46.8,12787.0,23857.0
6556,2021-10-01 05:00:00,13775,12498,27.18,12673.0,23839.0
6557,2021-10-01 06:00:00,14507,13424,59.97,13280.0,23840.0
6558,2021-10-01 07:00:00,15653,14759,133.16,14283.0,23790.0
6559,2021-10-01 08:00:00,15915,14967,70.78,14507.0,23836.0
6560,2021-10-01 09:00:00,15799,14807,49.33,14440.0,23265.0
6561,2021-10-01 10:00:00,15606,14665,49.32,14256.0,23281.0
6562,2021-10-01 11:00:00,15444,14458,49.29,14188.0,23544.0
6563,2021-10-01 12:00:00,15319,14278,46.09,14220.0,23585.0
6564,2021-10-01 13:00:00,15183,14220,40.16,14357.0,23874.0
6565,2021-10-01 14:00:00,15179,14201,18.48,14488.0,24054.0
6566,2021-10-01 15:00:00,15415,14306,48.55,14550.0,24107.0
6567,2021-10-01 16:00:00,16105,14875,49.33,15147.0,24615.0
6568,2021-10-01 17:00:00,16207,15359,46.37,15179.0,24545.0
6569,2021-10-01 18:00:00,16387,15443,49.79,15117.0,24469.0
6570,2021-10-01 19:00:00,16372,15781,49.41,15233.0,24293.0
6571,2021-10-01 20:00:00,16290,15322,49.53,15275.0,24714.0
6572,2021-10-01 21:00:00,15616,14612,38.93,14638.0,25065.0
6573,2021-10-01 22:00:00,14594,13742,27.57,13874.0,24745.0
6574,2021-10-01 23:00:00,14336,12963,23.32,13560.0,24809.0
6575,2021-10-01 00:00:00,13835,12067,8.61,13392.0,24830.0
6576,2021-10-02 01:00:00,13652,11573,0.0,13079.0,25167.0
6577,2021-10-02 02:00:00,13413,11341,5.88,13333.0,25177.0
6578,2021-10-02 03:00:00,13388,11027,5.83,13470.0,25181.0
6579,2021-10-02 04:00:00,13729,11068,19.38,13758.0,25196.0
6580,2021-10-02 05:00:00,14115,11463,18.7,13815.0,25047.0
6581,2021-10-02 06:00:00,14361,12120,34.47,14062.0,24917.0
6582,2021-10-02 07:00:00,14291,12675,32.31,14197.0,24754.0
6583,2021-10-02 08:00:00,14588,13374,34.77,14325.0,24697.0
6584,2021-10-02 09:00:00,15613,13979,47.88,14560.0,24359.0
6585,2021-10-02 10:00:00,15789,14289,48.59,14819.0,24176.0
6586,2021-10-02 11:00:00,15866,14427,48.41,14906.0,24277.0
6587,2021-10-02 12:00:00,15988,14505,48.44,15047.0,24305.0
6588,2021-10-02 13:00:00,16308,14753,50.72,15219.0,24369.0
6589,2021-10-02 14:00:00,16015,14623,48.4,14988.0,24445.0
6590,2021-10-02 15:00:00,16121,14744,45.72,14934.0,24459.0
6591,2021-10-02 16:00:00,16455,15185,49.08,15169.0,24516.0
6592,2021-10-02 17:00:00,17111,15635,52.81,15768.0,24471.0
6593,2021-10-02 18:00:00,17107,15600,52.88,15786.0,24458.0
6594,2021-10-02 19:00:00,17001,15347,51.39,15881.0,24708.0
6595,2021-10-02 20:00:00,16384,14830,48.23,15315.0,24901.0
6596,2021-10-02 21:00:00,15879,14278,34.33,14683.0,25069.0
6597,2021-10-02 22:00:00,15556,13720,28.34,14187.0,25274.0
6598,2021-10-02 23:00:00,14877,12888,13.7,13732.0,25323.0
6599,2021-10-02 00:00:00,14292,12285,38.97,13708.0,24990.0
6600,2021-10-03 01:00:00,13947,11841,89.37,13648.0,24803.0
6601,2021-10-03 02:00:00,13843,11637,104.25,13436.0,24500.0
6602,2021-10-03 03:00:00,13426,11319,100.7,13164.0,24215.0
6603,2021-10-03 04:00:00,13266,11349,81.45,12977.0,24074.0
6604,2021-10-03 05:00:00,13088,11477,63.78,12841.0,23965.0
6605,2021-10-03 06:00:00,13322,11829,53.98,13074.0,23870.0
6606,2021-10-03 07:00:00,13708,12370,38.18,13514.0,23675.0
6607,2021-10-03 08:00:00,14353,13115,40.45,14134.0,23674.0
6608,2021-10-03 09:00:00,15144,14000,48.14,14422.0,23856.0
6609,2021-10-03 10:00:00,15621,14531,51.95,14757.0,24364.0
6610,2021-10-03 11:00:00,15983,15009,55.65,15134.0,24470.0
6611,2021-10-03 12:00:00,16377,15410,55.93,15462.0,24431.0
6612,2021-10-03 13:00:00,16132,15336,57.45,15211.0,23926.0
6613,2021-10-03 14:00:00,16444,15097,52.91,15279.0,23773.0
6614,2021-10-03 15:00:00,16814,15274,52.94,15576.0,23659.0
6615,2021-10-03 16:00:00,17417,15890,53.05,15974.0,23466.0
6616,2021-10-03 17:00:00,17675,16240,53.13,16347.0,23447.0
6617,2021-10-03 18:00:00,17305,16096,54.5,16110.0,23406.0
6618,2021-10-03 19:00:00,17291,16008,53.48,16107.0,23466.0
6619,2021-10-03 20:00:00,17133,15450,52.79,15849.0,23640.0
6620,2021-10-03 21:00:00,16555,15051,51.18,15281.0,23581.0
6621,2021-10-03 22:00:00,15622,14055,51.57,14483.0,23057.0
6622,2021-10-03 23:00:00,14760,12986,30.09,13482.0,23824.0
6623,2021-10-03 00:00:00,14512,12351,33.45,12872.0,23714.0
6624,2021-10-04 01:00:00,13666,11911,44.99,13077.0,23550.0
6625,2021-10-04 02:00:00,13660,11663,47.21,13271.0,23608.0
6626,2021-10-04 03:00:00,13860,11604,49.05,13636.0,23666.0
6627,2021-10-04 04:00:00,14076,11706,38.9,13712.0,23715.0
6628,2021-10-04 05:00:00,14634,12175,14.35,13621.0,23786.0
6629,2021-10-04 06:00:00,15636,13379,34.0,14203.0,23860.0
6630,2021-10-04 07:00:00,16501,14705,42.48,15274.0,23745.0
6631,2021-10-04 08:00:00,17067,15451,45.71,15861.0,23554.0
6632,2021-10-04 09:00:00,17471,15789,48.67,16102.0,23558.0
6633,2021-10-04 10:00:00,17496,15745,48.14,16080.0,23433.0
6634,2021-10-04 11:00:00,17970,16024,54.49,16357.0,23351.0
6635,2021-10-04 12:00:00,17826,15916,53.27,16287.0,23258.0
6636,2021-10-04 13:00:00,17535,15596,51.59,16098.0,23217.0
6637,2021-10-04 14:00:00,17351,15503,46.01,15621.0,23277.0
6638,2021-10-04 15:00:00,17518,15589,46.42,15811.0,23441.0
6639,2021-10-04 16:00:00,17965,16166,45.99,16170.0,23516.0
6640,2021-10-04 17:00:00,17823,16584,37.05,15954.0,23510.0
6641,2021-10-04 18:00:00,17728,16576,37.53,15955.0,23595.0
6642,2021-10-04 19:00:00,18146,16599,42.08,16145.0,23597.0
6643,2021-10-04 20:00:00,17859,15986,42.57,16063.0,23582.0
6644,2021-10-04 21:00:00,16793,15259,39.12,15776.0,23546.0
6645,2021-10-04 22:00:00,16331,14265,45.0,14784.0,23536.0
6646,2021-10-04 23:00:00,15468,13154,50.84,14001.0,23429.0
6647,2021-10-04 00:00:00,14736,12602,38.29,13226.0,23452.0
6648,2021-10-05 01:00:00,14124,12148,38.49,13280.0,23458.0
6649,2021-10-05 02:00:00,13843,11907,44.11,13418.0,23445.0
6650,2021-10-05 03:00:00,13924,11847,34.03,13366.0,23365.0
6651,2021-10-05 04:00:00,14070,11889,39.68,13600.0,23318.0
6652,2021-10-05 05:00:00,14690,12391,24.11,13477.0,23004.0
6653,2021-10-05 06:00:00,15441,13486,48.49,13871.0,23060.0
6654,2021-10-05 07:00:00,16370,14709,60.84,15475.0,23058.0
6655,2021-10-05 08:00:00,16988,15417,64.04,16174.0,23033.0
6656,2021-10-05 09:00:00,17120,15497,61.71,16113.0,23354.0
6657,2021-10-05 10:00:00,17341,15562,58.34,15920.0,23285.0
6658,2021-10-05 11:00:00,17390,15545,57.2,15886.0,23298.0
6659,2021-10-05 12:00:00,17365,15553,54.4,15871.0,23308.0
6660,2021-10-05 13:00:00,17382,15539,53.98,15882.0,23283.0
6661,2021-10-05 14:00:00,17562,15565,54.34,16014.0,23330.0
6662,2021-10-05 15:00:00,17298,15601,52.69,15793.0,23393.0
6663,2021-10-05 16:00:00,17654,15892,53.53,16145.0,23314.0
6664,2021-10-05 17:00:00,18125,16260,56.87,16470.0,23007.0
6665,2021-10-05 18:00:00,18328,16409,90.22,17168.0,22989.0
6666,2021-10-05 19:00:00,18194,16628,64.26,16861.0,23018.0
6667,2021-10-05 20:00:00,17912,16273,56.32,16384.0,23108.0
6668,2021-10-05 21:00:00,17118,15369,54.13,15529.0,22821.0
6669,2021-10-05 22:00:00,16418,14470,56.47,14718.0,22890.0
6670,2021-10-05 23:00:00,15482,13537,53.48,13752.0,22903.0
6671,2021-10-05 00:00:00,14934,12678,28.61,13383.0,23070.0
6672,2021-10-06 01:00:00,14560,12194,32.46,13342.0,23510.0
6673,2021-10-06 02:00:00,14332,11972,39.74,13442.0,23512.0
6674,2021-10-06 03:00:00,13984,11753,39.45,13415.0,23488.0
6675,2021-10-06 04:00:00,14387,12018,45.09,13628.0,23458.0
6676,2021-10-06 05:00:00,14958,12483,15.23,13681.0,23492.0
6677,2021-10-06 06:00:00,15828,13619,48.39,14268.0,23577.0
6678,2021-10-06 07:00:00,16532,14847,56.18,15515.0,23593.0
6679,2021-10-06 08:00:00,16799,15165,56.47,15874.0,23638.0
6680,2021-10-06 09:00:00,16687,15100,56.29,15808.0,23725.0
6681,2021-10-06 10:00:00,16578,15070,56.18,15701.0,23778.0
6682,2021-10-06 11:00:00,16787,15107,56.21,15612.0,23738.0
6683,2021-10-06 12:00:00,16961,15279,54.38,15636.0,23703.0
6684,2021-10-06 13:00:00,17231,15391,55.89,15621.0,24056.0
6685,2021-10-06 14:00:00,17129,15373,48.45,15725.0,24093.0
6686,2021-10-06 15:00:00,17256,15456,53.17,15586.0,24058.0
6687,2021-10-06 16:00:00,17514,15870,51.12,15860.0,24095.0
6688,2021-10-06 17:00:00,18040,16345,56.95,16746.0,23930.0
6689,2021-10-06 18:00:00,17981,16457,54.9,16371.0,23823.0
6690,2021-10-06 19:00:00,18252,16662,57.09,16634.0,23892.0
6691,2021-10-06 20:00:00,18208,16308,56.29,16519.0,23932.0
6692,2021-10-06 21:00:00,17637,15568,55.52,15966.0,23940.0
6693,2021-10-06 22:00:00,16499,14538,52.71,14883.0,23946.0
6694,2021-10-06 23:00:00,15493,13456,54.76,13934.0,23985.0
6695,2021-10-06 00:00:00,14969,12656,45.42,13810.0,24009.0
6696,2021-10-07 01:00:00,14363,12181,47.95,13176.0,24043.0
6697,2021-10-07 02:00:00,14073,11845,24.59,13033.0,24081.0
6698,2021-10-07 03:00:00,13841,11704,22.05,13269.0,23679.0
6699,2021-10-07 04:00:00,13950,11730,37.81,13380.0,23501.0
6700,2021-10-07 05:00:00,14810,12463,43.08,13596.0,23457.0
6701,2021-10-07 06:00:00,15825,13718,50.3,14190.0,23627.0
6702,2021-10-07 07:00:00,16907,15120,58.19,15218.0,23606.0
6703,2021-10-07 08:00:00,17453,15664,63.59,15755.0,23610.0
6704,2021-10-07 09:00:00,17288,15689,59.66,15666.0,23717.0
6705,2021-10-07 10:00:00,17647,15782,57.99,15831.0,23640.0
6706,2021-10-07 11:00:00,17312,15761,56.6,15416.0,23688.0
6707,2021-10-07 12:00:00,17301,15520,54.45,15514.0,23754.0
6708,2021-10-07 13:00:00,17177,15437,56.91,15319.0,23871.0
6709,2021-10-07 14:00:00,17520,15829,57.87,15555.0,23867.0
6710,2021-10-07 15:00:00,17581,16017,62.36,16257.0,23974.0
6711,2021-10-07 16:00:00,18190,16388,58.29,16300.0,23996.0
6712,2021-10-07 17:00:00,18839,16915,66.82,16766.0,23860.0
6713,2021-10-07 18:00:00,18572,16831,59.56,16502.0,23828.0
6714,2021-10-07 19:00:00,18748,16968,61.85,16576.0,23989.0
6715,2021-10-07 20:00:00,18528,16597,61.97,16695.0,23988.0
6716,2021-10-07 21:00:00,18040,15907,58.25,16199.0,24080.0
6717,2021-10-07 22:00:00,17202,14793,56.25,15386.0,24065.0
6718,2021-10-07 23:00:00,15941,13632,53.49,14263.0,23962.0
6719,2021-10-07 00:00:00,15314,12798,50.41,13535.0,23454.0
6720,2021-10-08 01:00:00,14659,12352,44.24,13059.0,23417.0
6721,2021-10-08 02:00:00,14224,11936,37.5,13113.0,23970.0
6722,2021-10-08 03:00:00,14126,11784,22.94,12916.0,23997.0
6723,2021-10-08 04:00:00,14212,11922,22.95,13402.0,23907.0
6724,2021-10-08 05:00:00,14904,12404,37.76,13380.0,23918.0
6725,2021-10-08 06:00:00,15760,13518,51.65,14260.0,23988.0
6726,2021-10-08 07:00:00,16927,14926,54.44,15271.0,23990.0
6727,2021-10-08 08:00:00,17268,15368,55.03,15689.0,24130.0
6728,2021-10-08 09:00:00,17489,15567,55.07,15859.0,24135.0
6729,2021-10-08 10:00:00,17708,15783,56.53,16037.0,24204.0
6730,2021-10-08 11:00:00,17892,15870,59.96,16360.0,24176.0
6731,2021-10-08 12:00:00,17816,15713,56.05,16298.0,23872.0
6732,2021-10-08 13:00:00,17883,15745,59.93,16228.0,23870.0
6733,2021-10-08 14:00:00,17740,15589,55.11,16136.0,24199.0
6734,2021-10-08 15:00:00,17872,15711,59.17,16317.0,24090.0
6735,2021-10-08 16:00:00,17742,16111,71.95,16194.0,23954.0
6736,2021-10-08 17:00:00,17741,16340,58.13,16210.0,23912.0
6737,2021-10-08 18:00:00,17592,16302,55.91,16089.0,23985.0
6738,2021-10-08 19:00:00,17935,16367,56.67,16474.0,24201.0
6739,2021-10-08 20:00:00,17905,16006,55.44,16480.0,24492.0
6740,2021-10-08 21:00:00,17446,15433,52.14,15858.0,24478.0
6741,2021-10-08 22:00:00,16807,14540,51.94,15130.0,23504.0
6742,2021-10-08 23:00:00,15704,13418,60.92,14087.0,22951.0
6743,2021-10-08 00:00:00,15080,12804,77.1,13233.0,22739.0
6744,2021-10-09 01:00:00,14340,12170,138.55,12558.0,22741.0
6745,2021-10-09 02:00:00,13629,11690,80.55,11901.0,22630.0
6746,2021-10-09 03:00:00,13552,11743,101.66,11771.0,22464.0
6747,2021-10-09 04:00:00,13633,11761,62.52,11833.0,22382.0
6748,2021-10-09 05:00:00,13455,11823,17.15,11792.0,22517.0
6749,2021-10-09 06:00:00,13887,12263,30.93,12214.0,22471.0
6750,2021-10-09 07:00:00,14565,13010,49.25,13017.0,22589.0
6751,2021-10-09 08:00:00,14821,13661,66.48,14110.0,22572.0
6752,2021-10-09 09:00:00,15516,14328,73.0,15035.0,22717.0
6753,2021-10-09 10:00:00,16073,14901,83.32,15398.0,22854.0
6754,2021-10-09 11:00:00,16314,15165,101.03,15541.0,22902.0
6755,2021-10-09 12:00:00,16422,15161,103.56,15760.0,22875.0
6756,2021-10-09 13:00:00,16440,15118,123.89,15806.0,23612.0
6757,2021-10-09 14:00:00,16563,15128,61.08,15421.0,23549.0
6758,2021-10-09 15:00:00,16897,15243,58.94,15601.0,23563.0
6759,2021-10-09 16:00:00,16972,15528,69.71,15616.0,23624.0
6760,2021-10-09 17:00:00,17231,15905,215.58,15935.0,23713.0
6761,2021-10-09 18:00:00,16491,15710,76.44,15309.0,23605.0
6762,2021-10-09 19:00:00,16661,15626,100.26,15721.0,23698.0
6763,2021-10-09 20:00:00,16576,15097,49.52,14999.0,23453.0
6764,2021-10-09 21:00:00,16204,14562,49.18,14409.0,23878.0
6765,2021-10-09 22:00:00,15511,13902,44.16,13692.0,23931.0
6766,2021-10-09 23:00:00,14689,12930,20.44,13078.0,24265.0
6767,2021-10-09 00:00:00,14214,12179,5.37,12833.0,24538.0
6768,2021-10-10 01:00:00,13746,11632,14.35,13008.0,24529.0
6769,2021-10-10 02:00:00,13790,11381,50.92,13359.0,24554.0
6770,2021-10-10 03:00:00,13587,11256,36.85,13345.0,24662.0
6771,2021-10-10 04:00:00,13685,11154,14.39,13463.0,24747.0
6772,2021-10-10 05:00:00,13541,11254,21.93,13330.0,24699.0
6773,2021-10-10 06:00:00,13877,11575,27.64,13694.0,24813.0
6774,2021-10-10 07:00:00,14093,12091,13.66,13557.0,24859.0
6775,2021-10-10 08:00:00,14882,12775,9.32,13526.0,25101.0
6776,2021-10-10 09:00:00,15281,13610,40.26,14476.0,25249.0
6777,2021-10-10 10:00:00,15945,14189,60.64,15241.0,25265.0
6778,2021-10-10 11:00:00,16215,14657,194.49,15453.0,25011.0
6779,2021-10-10 12:00:00,16517,14978,1150.22,15617.0,25013.0
6780,2021-10-10 13:00:00,16216,14784,163.86,15405.0,24660.0
6781,2021-10-10 14:00:00,16075,14492,27.91,15064.0,24845.0
6782,2021-10-10 15:00:00,15916,14529,2.42,14881.0,25110.0
6783,2021-10-10 16:00:00,16380,14843,47.24,15249.0,24689.0
6784,2021-10-10 17:00:00,16717,15054,47.64,15992.0,25200.0
6785,2021-10-10 18:00:00,16625,14900,22.62,15410.0,25443.0
6786,2021-10-10 19:00:00,16596,14788,11.6,15348.0,25866.0
6787,2021-10-10 20:00:00,16200,14456,28.27,15063.0,26005.0
6788,2021-10-10 21:00:00,16039,13872,9.71,14467.0,25538.0
6789,2021-10-10 22:00:00,15799,13228,11.03,14465.0,25642.0
6790,2021-10-10 23:00:00,14993,12508,13.69,14321.0,25607.0
6791,2021-10-10 00:00:00,14384,11914,21.37,14078.0,25512.0
